,Open,High,Low,Close,Date,Fib Level 0,Fib Level 1,Fib Level 2,Fib Level 3,Fib Level 4,Fib Level 5,Fib Level 6,8_upperBand,8_lowerBand,16_upperBand,16_lowerBand,20_upperBand,20_lowerBand,50_upperBand,50_lowerBand,100_upperBand,100_lowerBand,250_upperBand,250_lowerBand,12_26_macd,signal,5_10_macd,8_rolling_mean,8_rolling_median,12_rolling_mean,12_rolling_median,24_rolling_mean,24_rolling_median,240_rolling_mean,240_rolling_median,720_rolling_mean,720_rolling_median,Open_ratio,High_ratio,Low_ratio,Close_ratio,Fib Level 0_ratio,Fib Level 1_ratio,Fib Level 2_ratio,Fib Level 3_ratio,Fib Level 4_ratio,Fib Level 5_ratio,Fib Level 6_ratio,8_upperBand_ratio,8_lowerBand_ratio,16_upperBand_ratio,16_lowerBand_ratio,20_upperBand_ratio,20_lowerBand_ratio,50_upperBand_ratio,50_lowerBand_ratio,100_upperBand_ratio,100_lowerBand_ratio,250_upperBand_ratio,250_lowerBand_ratio,12_26_macd_ratio,signal_ratio,5_10_macd_ratio,8_rolling_mean_ratio,8_rolling_median_ratio,12_rolling_mean_ratio,12_rolling_median_ratio,24_rolling_mean_ratio,24_rolling_median_ratio,240_rolling_mean_ratio,240_rolling_median_ratio,720_rolling_mean_ratio,720_rolling_median_ratio,will_be_increased
2482,132.89999389648438,132.89999389648438,132.8000030517578,132.89999389648438,2023-03-16 14:04:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.95689318348718,132.743103764755,133.01161904010053,132.7383771452022,133.04682630715496,132.74317003073566,133.06069809535995,132.6992982425307,133.11831210117214,132.6256844808591,134.2400306421744,130.72956762442718,-0.009173727023522815,-0.008723689418031196,0.003834144523523264,132.8499984741211,132.8499984741211,132.8499984741211,132.8499984741211,132.90833155314127,132.89999389648438,132.58583234151203,132.8000030517578,132.15777778625488,132.3000030517578,0.0,0.0,0.075,0.0,5.059,1.867,0.013,1.483,2.909,4.871,7.258,0.043,0.118,0.084,0.122,0.11,0.118,0.121,0.151,0.164,0.207,0.998,1.66,-1448802.295,-1523537.935,3466122.858,0.038,0.038,0.038,0.038,0.006,0.0,0.237,0.075,0.562,0.454,0.0
2484,132.8000030517578,132.8000030517578,132.6999969482422,132.8000030517578,2023-03-16 14:06:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.95689318348718,132.743103764755,132.95326857449385,132.74672837374834,133.0182638455136,132.7317331027286,133.0592106019793,132.6927864683332,133.11346964011796,132.63652700294847,134.20725211424076,130.8063461523608,-0.0178718692453117,-0.009624633804887315,-0.013864356267760058,132.8499984741211,132.8499984741211,132.8499984741211,132.8499984741211,132.89583206176758,132.89999389648438,132.61041571299236,132.8000030517578,132.15083334181043,132.3000030517578,0.0,0.0,0.075,0.0,4.98,1.79,0.088,1.557,2.982,4.942,7.327,0.118,0.043,0.115,0.04,0.164,0.051,0.195,0.081,0.235,0.123,1.049,1.524,-743167.226,-1379892.787,-957951.922,0.038,0.038,0.038,0.038,0.072,0.075,0.143,0.0,0.491,0.378,0.0
2485,132.6999969482422,132.8000030517578,132.5,132.5,2023-03-16 14:07:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,133.0618567097819,132.5381417643392,133.0249937694725,132.62500394170914,133.06025749516155,132.63973945308064,133.07965699208165,132.65634032237148,133.12058022300695,132.62541648109462,134.18915620504623,130.84364201272723,-0.04452298955422407,-0.02004304684379363,-0.061716698999418895,132.79999923706055,132.8000030517578,132.81666564941406,132.8000030517578,132.87499872843424,132.89999389648438,132.62208239237467,132.8000030517578,132.1472222222222,132.3000030517578,0.151,0.226,0.0,0.0,4.743,1.56,0.314,1.779,3.202,5.157,7.537,0.422,0.029,0.395,0.094,0.421,0.105,0.436,0.118,0.466,0.095,1.259,1.266,-297699.064,-661177.136,-214790.679,0.226,0.226,0.238,0.226,0.282,0.301,0.092,0.226,0.267,0.151,1.0
2487,132.60000610351562,132.60000610351562,132.5,132.60000610351562,2023-03-16 14:09:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,133.0386834056559,132.43631888316247,133.04106216516843,132.54643745336185,133.06015700515002,132.56984177414688,133.0814227619423,132.62257504079207,133.12662674233292,132.6133702059093,134.1474276491002,130.92697066632948,-0.06598129228447647,-0.03759151537316348,-0.0686797222244877,132.73750114440918,132.8000030517578,132.77500025431314,132.8000030517578,132.8416659037272,132.89999389648438,132.64458243052164,132.8000030517578,132.14027779897054,132.3000030517578,0.0,0.0,0.075,0.0,4.822,1.637,0.239,1.705,3.129,5.086,7.467,0.33,0.124,0.332,0.04,0.346,0.023,0.362,0.017,0.396,0.01,1.154,1.278,-201066.064,-352839.188,-193170.097,0.104,0.151,0.132,0.151,0.182,0.226,0.034,0.151,0.348,0.227,0.0
2490,132.5,132.5,132.39999389648438,132.39999389648438,2023-03-16 14:12:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.8995118826476,132.2254881173524,133.0890033249989,132.32349514912218,133.09788229357284,132.3721158753725,133.12489824112993,132.51109907332318,133.15519347313509,132.57080292579067,134.08498449532576,131.04381360037738,-0.116462786555104,-0.0681674281200307,-0.1014933948818566,132.5625,132.5500030517578,132.66666539510092,132.70000457763672,132.77083206176758,132.8000030517578,132.67374903361002,132.8000030517578,132.12874999576144,132.3000030517578,0.075,0.075,0.0,0.0,4.664,1.483,0.389,1.853,3.275,5.229,7.606,0.376,0.132,0.518,0.058,0.524,0.021,0.545,0.084,0.567,0.129,1.257,1.035,-113784.377,-194327.65,-130551.833,0.123,0.113,0.201,0.226,0.279,0.301,0.206,0.301,0.205,0.076,1.0
2491,132.5,132.60000610351562,132.39999389648438,132.5,2023-03-16 14:13:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.80275396770818,132.24724526935236,133.079927876375,132.29507021627637,133.09612853546074,132.34386932830878,133.1287969200544,132.49120063853934,133.1603514537605,132.56164500620045,134.06205636021434,131.08594168666065,-0.11633154711265092,-0.07039269927124382,-0.07929378387609631,132.52499961853027,132.5,132.6333325703939,132.60000610351562,132.74999872843424,132.8000030517578,132.68291568756104,132.8000030517578,132.12513887617322,132.3000030517578,0.0,0.075,0.076,0.0,4.743,1.56,0.314,1.779,3.202,5.157,7.537,0.228,0.191,0.436,0.155,0.448,0.118,0.472,0.007,0.496,0.047,1.165,1.079,-113998.597,-188329.747,-167200.11,0.019,0.0,0.101,0.075,0.188,0.226,0.138,0.226,0.284,0.151,0.0
2494,132.39999389648438,132.5,132.3000030517578,132.39999389648438,2023-03-16 14:16:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.58631002945327,132.2886823411522,133.02238337479443,132.19011242903858,133.06294944006544,132.23704750817677,133.16192467439183,132.41407202970973,133.18651822645893,132.51747805039656,133.96774721352187,131.24105076011097,-0.1280915498270474,-0.07035026530216112,-0.06442846135126956,132.43749618530273,132.39999389648438,132.51666514078775,132.4499969482422,132.68333180745444,132.8000030517578,132.70541559855144,132.8000030517578,132.11388886769612,132.3000030517578,0.0,0.075,0.076,0.0,4.664,1.483,0.389,1.853,3.275,5.229,7.606,0.141,0.084,0.468,0.159,0.498,0.123,0.572,0.011,0.591,0.089,1.17,0.883,-103463.566,-188301.129,-205599.233,0.028,0.0,0.088,0.038,0.214,0.301,0.23,0.301,0.217,0.076,1.0
2495,132.5,132.5,132.39999389648438,132.5,2023-03-16 14:17:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.51758308309812,132.33240776162845,132.9691950002475,132.19330156652495,133.04680012712643,132.22319651593997,133.1659594952187,132.40203733095316,133.1905274450377,132.50946889285294,133.92818379061097,131.3030142074359,-0.11981373760497149,-0.06454248510149874,-0.041311364298849185,132.42499542236328,132.39999389648438,132.4916648864746,132.4499969482422,132.67083168029785,132.8000030517578,132.71166559855143,132.8000030517578,132.11069441901313,132.3000030517578,0.0,0.0,0.076,0.0,4.743,1.56,0.314,1.779,3.202,5.157,7.537,0.013,0.127,0.353,0.232,0.411,0.209,0.5,0.074,0.518,0.007,1.066,0.912,-110688.32,-205391.135,-320834.99,0.057,0.076,0.006,0.038,0.129,0.226,0.159,0.226,0.295,0.151,1.0
2496,132.5,132.6999969482422,132.39999389648438,132.60000610351562,2023-03-16 14:18:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.60119196509424,132.29880193139013,132.93911162568526,132.19838532255693,133.02957919511164,132.22041775313056,133.16679133093749,132.39720586144534,133.191886193706,132.50611032729006,133.88974329874605,131.3638547237149,-0.10398517860230072,-0.05384316401297218,-0.011045879658865942,132.4499969482422,132.39999389648438,132.4749984741211,132.4499969482422,132.6624984741211,132.70000457763672,132.7187489827474,132.8000030517578,132.10763886769612,132.3000030517578,0.075,0.075,0.151,0.0,4.822,1.637,0.239,1.705,3.129,5.086,7.467,0.001,0.228,0.255,0.304,0.323,0.287,0.426,0.153,0.444,0.071,0.963,0.941,-127618.179,-246370.828,-1200547.68,0.113,0.151,0.094,0.113,0.047,0.075,0.089,0.151,0.373,0.227,1.0
2497,132.60000610351562,132.6999969482422,132.60000610351562,132.6999969482422,2023-03-16 14:19:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.71270117247724,132.2622934869466,132.8906679420327,132.2218293876792,133.0003921395791,132.2296051138389,133.16544831279836,132.39454863544384,133.1920448948591,132.5039515040667,133.85571285456854,131.4194851434783,-0.08242239201402413,-0.03881810286051,0.021282141749338734,132.4874973297119,132.4499969482422,132.4916648864746,132.4499969482422,132.65416526794434,132.6500015258789,132.72624899546307,132.8000030517578,132.10472219255234,132.3000030517578,0.075,0.0,0.075,0.0,4.901,1.713,0.164,1.631,3.055,5.014,7.397,0.01,0.331,0.143,0.362,0.226,0.356,0.35,0.231,0.369,0.148,0.863,0.974,-161099.934,-341950.805,623427.456,0.16,0.189,0.157,0.189,0.035,0.038,0.02,0.075,0.451,0.302,0.0
2498,132.6999969482422,132.6999969482422,132.5,132.5,2023-03-16 14:20:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.71381197999753,132.2861842053052,132.81143440485684,132.25106368779453,132.97836246322083,132.22163448502135,133.16743442898525,132.38056239718662,133.19579814807773,132.4961983118832,133.81889999525964,131.47629800278725,-0.08054335688854053,-0.029589839631642863,0.00732321328382568,132.49999809265137,132.5,132.48333104451498,132.4499969482422,132.63749885559082,132.60000610351562,132.73333231608072,132.8000030517578,132.10138886769613,132.3000030517578,0.151,0.151,0.0,0.0,4.743,1.56,0.314,1.779,3.202,5.157,7.537,0.161,0.162,0.234,0.188,0.36,0.211,0.501,0.09,0.522,0.003,0.986,0.779,-164607.67,-447888.841,1809215.049,0.0,0.0,0.013,0.038,0.104,0.075,0.176,0.226,0.302,0.151,1.0
2499,132.5,132.60000610351562,132.5,132.60000610351562,2023-03-16 14:21:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.7377036663482,132.28729404483343,132.76336500407925,132.27413347004185,132.93609056362942,132.2339076053159,133.16641073786838,132.3735862103738,133.19704889997985,132.49294774308657,133.78002447595944,131.53597357091556,-0.07017561049110554,-0.020788299481087964,0.014417861121131637,132.51249885559082,132.5,132.48333104451498,132.4499969482422,132.62916564941406,132.60000610351562,132.74041570027669,132.8000030517578,132.09833331637913,132.3000030517578,0.075,0.0,0.075,0.0,4.822,1.637,0.239,1.705,3.129,5.086,7.467,0.104,0.236,0.123,0.246,0.253,0.277,0.425,0.171,0.448,0.081,0.882,0.809,-189054.546,-637958.841,919592.63,0.066,0.075,0.088,0.113,0.022,0.0,0.106,0.151,0.38,0.227,0.0
2502,132.39999389648438,132.5,132.39999389648438,132.39999389648438,2023-03-16 14:24:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.7377036663482,132.28729404483343,132.67500514993426,132.2749898909593,132.78470378145818,132.24529347195977,133.1778152871663,132.31418117279463,133.21431539737785,132.4496811846534,133.67884829491675,131.68754965430202,-0.08453353156946264,-0.02322806208897874,-0.03306761038314221,132.51249885559082,132.5,132.48333104451498,132.4499969482422,132.57499821980795,132.5,132.75791562398274,132.8000030517578,132.0880555258857,132.3000030517578,0.0,0.075,0.0,0.0,4.664,1.483,0.389,1.853,3.275,5.229,7.606,0.254,0.085,0.207,0.095,0.29,0.117,0.584,0.065,0.611,0.038,0.957,0.541,-156724.231,-570100.172,-400491.78,0.085,0.075,0.063,0.038,0.132,0.075,0.27,0.301,0.236,0.076,1.0
2507,132.5,132.5,132.39999389648438,132.5,2023-03-16 14:29:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.56601386282202,132.35898155954126,132.66451644331062,132.31048012346184,132.64514310931185,132.3048523130514,133.15675619328084,132.26324075496137,133.20969226903796,132.40630443506362,133.56210962765218,131.87068834598065,-0.05577510605223779,-0.011205225576506439,2.997210404487305e-05,132.46249771118164,132.5,132.5083325703939,132.5,132.49999872843424,132.5,132.79083239237468,132.8000030517578,132.07569440205893,132.3000030517578,0.0,0.0,0.076,0.0,4.743,1.56,0.314,1.779,3.202,5.157,7.537,0.05,0.107,0.124,0.143,0.109,0.147,0.493,0.179,0.533,0.071,0.795,0.477,-237661.18,-1182584.004,442077639.359,0.028,0.0,0.006,0.0,0.0,0.0,0.219,0.226,0.321,0.151,0.0
2508,132.5,132.5,132.39999389648438,132.39999389648438,2023-03-16 14:30:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.56601386282202,132.35898155954126,132.66451644331062,132.31048012346184,132.64514310931185,132.3048523130514,133.15175352858287,132.2482434196593,133.20997994551402,132.39401663651722,133.5337693916999,131.91182850869072,-0.059375004342683724,-0.011783340500832074,-0.014095800198134611,132.46249771118164,132.5,132.4916648864746,132.5,132.48333168029785,132.5,132.789582379659,132.8000030517578,132.07347217135958,132.3000030517578,0.075,0.075,0.0,0.0,4.664,1.483,0.389,1.853,3.275,5.229,7.606,0.125,0.031,0.199,0.068,0.185,0.072,0.565,0.115,0.608,0.005,0.849,0.37,-223089.447,-1123720.198,-939386.823,0.047,0.075,0.069,0.075,0.063,0.075,0.293,0.301,0.247,0.076,1.0
2509,132.5,132.5,132.39999389648438,132.5,2023-03-16 14:31:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.56758613485596,132.38241081338623,132.6645366874112,132.3229606423007,132.6467057022777,132.31329033043716,133.14346455544145,132.24053263694137,133.2074236330175,132.38657294901375,133.50697181007257,131.95142613914618,-0.053541104382730964,-0.010585479612806915,-0.005794036060706276,132.4749984741211,132.5,132.4749984741211,132.5,132.48333168029785,132.5,132.78874905904135,132.8000030517578,132.07124994066027,132.3000030517578,0.0,0.0,0.076,0.0,4.743,1.56,0.314,1.779,3.202,5.157,7.537,0.051,0.089,0.124,0.134,0.111,0.141,0.483,0.196,0.531,0.086,0.754,0.416,-247573.416,-1251814.659,-2286934.231,0.019,0.0,0.019,0.0,0.013,0.0,0.217,0.226,0.325,0.151,0.0
2510,132.5,132.5,132.39999389648438,132.39999389648438,2023-03-16 14:32:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.56758613485596,132.38241081338623,132.6645366874112,132.3229606423007,132.6467057022777,132.31329033043716,133.12994316549285,132.23005378274937,133.20341020336548,132.37658613452516,133.48213516519604,131.98746273519458,-0.05633792487256528,-0.011681801150768792,-0.0160670873026163,132.4749984741211,132.5,132.46666463216147,132.5,132.47499783833823,132.5,132.78749904632568,132.8000030517578,132.0695832570394,132.3000030517578,0.075,0.075,0.0,0.0,4.664,1.483,0.389,1.853,3.275,5.229,7.606,0.126,0.013,0.199,0.058,0.186,0.066,0.548,0.129,0.603,0.018,0.811,0.313,-235110.42,-1133486.814,-824144.778,0.057,0.075,0.05,0.075,0.057,0.075,0.292,0.301,0.25,0.076,1.0
2511,132.5,132.5,132.39999389648438,132.5,2023-03-16 14:33:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.56758613485596,132.38241081338623,132.6645366874112,132.3229606423007,132.6467057022777,132.31329033043716,133.11308723695814,132.22690971128404,133.2002385664701,132.36975777142055,133.45557629284647,132.02602160754415,-0.04990944349583515,-0.010454314321569768,-0.005544367004773676,132.4749984741211,132.5,132.4583307902018,132.5,132.4708309173584,132.5,132.78749904632568,132.8000030517578,132.06777769724528,132.3000030517578,0.0,0.0,0.076,0.0,4.743,1.56,0.314,1.779,3.202,5.157,7.537,0.051,0.089,0.124,0.134,0.111,0.141,0.461,0.207,0.526,0.098,0.716,0.359,-265580.82,-1267519.325,-2389912.938,0.019,0.0,0.031,0.0,0.022,0.0,0.217,0.226,0.327,0.151,0.0
2513,132.39999389648438,132.39999389648438,132.3000030517578,132.39999389648438,2023-03-16 14:35:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.55690796993997,132.3430859265444,132.58633310650615,132.33866231585714,132.6467057022777,132.31329033043716,133.07970235914365,132.2122941008173,133.18536012843379,132.35463590428105,133.3975784132455,132.10641938948888,-0.053544698122465206,-0.012767329480450892,-0.01868594631591236,132.4499969482422,132.4499969482422,132.4583307902018,132.5,132.4708309173584,132.5,132.7866656621297,132.8000030517578,132.06388878292506,132.3000030517578,0.0,0.0,0.076,0.0,4.664,1.483,0.389,1.853,3.275,5.229,7.606,0.118,0.043,0.141,0.046,0.186,0.066,0.511,0.142,0.59,0.034,0.748,0.222,-247370.035,-1037121.831,-708653.86,0.038,0.038,0.044,0.075,0.053,0.075,0.291,0.301,0.255,0.076,0.0
2514,132.39999389648438,132.39999389648438,132.3000030517578,132.3000030517578,2023-03-16 14:36:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.56641961097318,132.28357504845064,132.59606198668746,132.30393381714555,132.65709562530049,132.2929013229417,133.06425025583704,132.19974632619423,133.18246432449212,132.3415316471876,133.36161030807312,132.15358756790346,-0.06190042180597288,-0.01719801782570922,-0.03492077120674253,132.4249973297119,132.39999389648438,132.44999821980795,132.5,132.46666463216147,132.5,132.78583234151205,132.8000030517578,132.06180544959173,132.3000030517578,0.076,0.076,0.0,0.0,4.585,1.407,0.465,1.927,3.348,5.3,7.676,0.201,0.012,0.223,0.003,0.269,0.005,0.574,0.076,0.663,0.031,0.796,0.111,-213830.374,-769374.718,-378957.621,0.094,0.076,0.113,0.151,0.126,0.151,0.366,0.377,0.18,0.0,1.0
2516,132.39999389648438,132.5,132.3000030517578,132.39999389648438,2023-03-16 14:38:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.54067072595836,132.28432240758656,132.56132801617343,132.31366626178067,132.63651704284288,132.28347807434463,133.03039802531322,132.1895983125774,133.18262396861257,132.3213720030671,133.27703790920017,132.2621599667764,-0.057410925313575945,-0.019311272896376182,-0.0203150339411593,132.41249656677246,132.39999389648438,132.43333053588867,132.39999389648438,132.46249771118164,132.4499969482422,132.7841655731201,132.8000030517578,132.05861100090874,132.3000030517578,0.0,0.075,0.076,0.0,4.664,1.483,0.389,1.853,3.275,5.229,7.606,0.106,0.087,0.122,0.065,0.178,0.088,0.474,0.159,0.588,0.059,0.658,0.104,-230718.115,-685709.875,-651834.052,0.009,0.0,0.025,0.0,0.047,0.038,0.289,0.301,0.259,0.076,1.0
2521,132.5,132.5,132.3000030517578,132.5,2023-03-16 14:43:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.60118522166013,132.2988124895215,132.5764919036127,132.32350390022032,132.5759623466584,132.33403368605644,132.9326413678156,132.20335533628597,133.17251624741112,132.29348015151464,133.2271578610421,132.3200401370048,-0.019815982667068965,0.0029558959185797635,0.01747016111679045,132.44999885559082,132.5,132.4416643778483,132.4499969482422,132.4583314259847,132.5,132.77666562398275,132.8000030517578,132.05416656070287,132.3000030517578,0.0,0.0,0.151,0.0,4.743,1.56,0.314,1.779,3.202,5.157,7.537,0.076,0.152,0.058,0.133,0.057,0.125,0.325,0.224,0.505,0.156,0.546,0.136,-668752.18,4482466.493,758336.051,0.038,0.0,0.044,0.038,0.031,0.0,0.208,0.226,0.338,0.151,0.0
2524,132.5,132.5,132.3000030517578,132.39999389648438,2023-03-16 14:46:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.56601386282202,132.35898155954126,132.56132801617343,132.31366626178067,132.56596200188673,132.32403281012498,132.8780626712351,132.20193366665552,133.16160135838385,132.27039479640132,133.2293771569481,132.31542069461443,-0.02817001676069708,-0.0019641717289460084,-0.012062969887864483,132.46249771118164,132.5,132.43333053588867,132.39999389648438,132.44583066304526,132.4499969482422,132.77041562398276,132.8000030517578,132.05027764638265,132.3000030517578,0.075,0.075,0.076,0.0,4.664,1.483,0.389,1.853,3.275,5.229,7.606,0.125,0.031,0.122,0.065,0.125,0.057,0.36,0.15,0.572,0.098,0.623,0.064,-470103.249,-6740854.484,-1097673.774,0.047,0.075,0.025,0.0,0.035,0.038,0.279,0.301,0.265,0.076,1.0
2525,132.5,132.5,132.39999389648438,132.5,2023-03-16 14:47:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.56601386282202,132.35898155954126,132.56132801617343,132.31366626178067,132.56596200188673,132.32403281012498,132.8637748378524,132.2042213779679,133.15494341059735,132.26705274418782,133.22975760376318,132.31424019897122,-0.021303283525156758,-0.0012873159030300674,0.0014201074006336967,132.46249771118164,132.5,132.4416643778483,132.4499969482422,132.44999758402506,132.5,132.76833229064943,132.8000030517578,132.0497220993042,132.3000030517578,0.0,0.0,0.076,0.0,4.743,1.56,0.314,1.779,3.202,5.157,7.537,0.05,0.107,0.046,0.141,0.05,0.133,0.274,0.224,0.492,0.176,0.548,0.14,-622069.847,-10292833.873,9330180.227,0.028,0.0,0.044,0.038,0.038,0.0,0.202,0.226,0.341,0.151,0.0
2526,132.5,132.5,132.3000030517578,132.39999389648438,2023-03-16 14:48:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.55690796993994,132.34308592654443,132.56132801617343,132.31366626178067,132.5596492531675,132.32034494849268,132.84876894040679,132.2032269092026,133.14938005343296,132.26061597928188,133.23085997750593,132.31153772757222,-0.023658286729073552,-0.0023226514919163187,-0.0064639938474613245,132.4499969482422,132.4499969482422,132.4499969482422,132.4499969482422,132.44999758402506,132.5,132.7662489573161,132.8000030517578,132.0494443045722,132.3000030517578,0.075,0.075,0.076,0.0,4.664,1.483,0.389,1.853,3.275,5.229,7.606,0.118,0.043,0.122,0.065,0.12,0.06,0.338,0.149,0.563,0.105,0.624,0.067,-559734.75,-5700481.411,-2048369.182,0.038,0.038,0.038,0.038,0.038,0.075,0.276,0.301,0.265,0.076,0.0
2528,132.3000030517578,132.39999389648438,132.3000030517578,132.3000030517578,2023-03-16 14:50:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.55118119369337,132.24881422866991,132.56874739348314,132.26874841034987,132.56826812748608,132.28172729487721,132.80895240973518,132.19904380608511,133.1480533751066,132.23794302381918,133.234797851474,132.30039990243222,-0.04031550377953863,-0.012444472629654493,-0.0343716515773167,132.39999771118164,132.39999389648438,132.43333180745444,132.4499969482422,132.43333117167154,132.39999389648438,132.76083234151204,132.8000030517578,132.04888875749376,132.3000030517578,0.0,0.076,0.0,0.0,4.585,1.407,0.465,1.927,3.348,5.3,7.676,0.189,0.039,0.203,0.024,0.202,0.014,0.383,0.076,0.637,0.047,0.702,0.0,-328261.602,-1063222.617,-385010.23,0.076,0.076,0.101,0.113,0.101,0.076,0.347,0.377,0.19,0.0,1.0
2530,132.39999389648438,132.5,132.3000030517578,132.39999389648438,2023-03-16 14:52:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.51566685573275,132.25932704075163,132.56162423358242,132.2883704258414,132.55916806555555,132.28082674645614,132.75708291441697,132.2149129351924,133.14388026849127,132.22411594732904,133.23475606731887,132.29244168658738,-0.03477177030995904,-0.014252189325562529,-0.0138665954074213,132.3874969482422,132.39999389648438,132.41666412353516,132.39999389648438,132.4249973297119,132.39999389648438,132.75541559855142,132.8000030517578,132.04833316802979,132.3000030517578,0.0,0.075,0.076,0.0,4.664,1.483,0.389,1.853,3.275,5.229,7.606,0.087,0.106,0.122,0.084,0.12,0.09,0.269,0.14,0.559,0.133,0.627,0.081,-380868.631,-929080.039,-954912.555,0.009,0.0,0.013,0.0,0.019,0.0,0.268,0.301,0.266,0.076,0.0
2535,132.3000030517578,132.39999389648438,132.1999969482422,132.3000030517578,2023-03-16 14:57:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.41757429678069,132.23242722909822,132.52991404656646,132.2200840460849,132.56011166153542,132.22988620223413,132.62267884062513,132.25331786347644,133.12820634633437,132.17779066294298,133.2364962225364,132.26510179992454,-0.04860510778138405,-0.02220929359175851,-0.02433440535909881,132.32500076293945,132.3000030517578,132.34999974568686,132.3000030517578,132.39166514078775,132.39999389648438,132.73916562398276,132.8000030517578,132.04361095428467,132.3000030517578,0.0,0.076,0.076,0.0,4.585,1.407,0.465,1.927,3.348,5.3,7.676,0.089,0.051,0.173,0.06,0.196,0.053,0.243,0.035,0.622,0.092,0.703,0.026,-272293.621,-595796.583,-543774.691,0.019,0.0,0.038,0.0,0.069,0.076,0.331,0.377,0.194,0.0,0.0
2536,132.39999389648438,132.39999389648438,132.1999969482422,132.1999969482422,2023-03-16 14:58:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,132.44066990749056,132.18433009250944,132.51903324988473,132.1934644612969,132.57165745469578,132.19834071424955,132.62059493856688,132.23940139932373,133.1235276609497,132.16646928729247,133.23829112041832,132.25770692645668,-0.05647868258799349,-0.02510685873462634,-0.03669711930609765,132.3125,132.3000030517578,132.33333333333334,132.3000030517578,132.383331934611,132.39999389648438,132.73541558583577,132.8000030517578,132.04111095004612,132.3000030517578,0.151,0.151,0.0,0.0,4.506,1.33,0.54,2.001,3.421,5.372,7.746,0.182,0.012,0.241,0.005,0.28,0.001,0.317,0.03,0.694,0.025,0.779,0.044,-234170.61,-526649.332,-360346.252,0.085,0.076,0.101,0.076,0.138,0.151,0.403,0.452,0.12,0.076,1.0
